segment_id,system_id,BERTScore,BLEU,BLEURT-20,COMET-22,CometKiwi,GEMBA-ESA,MEE4,MQM,MetricX-24-Hybrid,MetricX-24-Hybrid-QE,PrismRefMedium,PrismRefSmall,XCOMET,XCOMET-QE,XLsimMqm,YiSi-1,chrF,chrfS,damonmonli,metametrics_mt_mqm_hybrid,metametrics_mt_mqm_qe,sentinel-cand,sentinel-ref,sentinel-src,spBLEU
19,CommandR-plus,0.7675,10.1891,0.6929,0.8075,0.8512,100,0.7409,-1,-1.0486,-1.5192,-0.8111,-0.8965,0.9255,0.8950,0.8912,0.9145,43.9357,0.6406,53.4559,1.3723,1.1865,0.3220,-0.0728,0.1060,17.3998
19,D (50k),0.6852,3.3918,0.1183,0.3454,0.2962,10,0.6013,null,-19.3378,-18.3421,-2.0143,-2.1715,-0.0414,-0.0251,0.7272,0.8465,28.6823,0.4859,32.9936,0.1226,0.2727,-2.2232,-0.0728,0.1060,3.2590
19,Dubformer,0.7462,10.8674,0.6944,0.7786,0.8053,100,0.7257,-2,-2.1387,-1.6506,-0.8334,-0.9201,0.8654,0.8195,0.9047,0.9053,43.3564,0.6228,53.6113,1.3492,1.1630,0.2193,-0.0728,0.1060,11.7743
19,E (200k),0.6974,7.4777,0.1012,0.3886,0.2912,0,0.6677,null,-19.0169,-18.1165,-1.7859,-1.9869,-0.0105,-0.0022,0.7592,0.8486,37.0109,0.5635,32.6868,0.1319,0.1689,-2.1414,-0.0728,0.1060,8.2778
19,F,0.6761,3.3424,0.0844,0.2911,0.2456,0,0.5417,null,-20.8037,-21.1050,-1.8391,-2.0365,-0.0405,-0.0290,0.7995,0.8484,25.4343,0.4327,26.9175,0.1107,0.2617,-2.2205,-0.0728,0.1060,2.0815
19,G (200k),0.7117,2.1798,0.3504,0.5446,0.6759,33,0.6931,null,-11.4840,-10.2075,-1.3088,-1.4945,0.3944,0.3691,0.8622,0.8811,35.4135,0.5633,46.2780,0.8836,1.0280,-0.3452,-0.0728,0.1060,2.9864
19,GPT-4,0.7470,8.8162,0.6717,0.8048,0.7934,100,0.7401,-2,-2.0087,-2.1732,-0.8646,-0.9618,0.8784,0.8265,0.8996,0.9017,44.3843,0.6335,49.7949,1.3513,1.1640,0.2733,-0.0728,0.1060,12.5220
19,Gemini-1.5-Pro,0.7415,7.5780,0.6880,0.7545,0.8471,100,0.7119,-1,-1.6955,-2.1925,-0.9033,-1.0007,0.8618,0.8458,0.8964,0.9018,43.5703,0.6152,55.8948,1.3510,1.1781,0.1244,-0.0728,0.1060,16.6414
19,H (400k),0.7290,2.7573,0.4108,0.6224,0.7665,70,0.7066,null,-5.8947,-5.7937,-1.2044,-1.3408,0.6954,0.6923,0.8836,0.8916,36.3038,0.5750,50.5029,1.1440,1.0889,-0.0682,-0.0728,0.1060,3.9616
19,I (400k),0.7165,4.4822,0.5060,0.6375,0.7325,33,0.7044,null,-9.5361,-9.3314,-1.2045,-1.4291,0.4259,0.3732,0.8131,0.8887,41.7290,0.5987,47.4569,0.9112,1.0816,-0.0373,-0.0728,0.1060,6.8163
19,IKUN,0.7543,5.5032,0.5461,0.7404,0.7961,85,0.7278,-11,-5.9157,-6.8005,-0.9311,-1.1127,0.8221,0.8396,0.8954,0.9072,41.8266,0.6170,55.1738,1.2733,1.1384,0.2384,-0.0728,0.1060,10.8117
19,IKUN-C,0.7379,5.8538,0.6349,0.8140,0.7871,60,0.7214,-10,-1.6464,-1.8494,-1.0502,-1.0993,0.8967,0.8855,0.8898,0.9024,38.5475,0.5985,49.4735,1.3679,1.1554,0.3835,-0.0728,0.1060,8.4297
19,IOL_Research,0.7474,4.9206,0.6971,0.7589,0.8332,100,0.7464,-1,-2.0214,-3.2878,-0.7939,-0.9570,0.8941,0.8431,0.8987,0.9068,41.2861,0.6284,54.2039,1.3471,1.1591,0.2018,-0.0728,0.1060,12.9092
19,J,0.6942,4.5768,0.1382,0.3144,0.2731,10,0.6211,null,-18.9121,-18.7770,-1.6155,-1.7932,0.0011,0.0076,0.8204,0.8647,26.2233,0.4919,40.4116,0.4111,0.1666,-2.1608,-0.0728,0.1060,3.7064
19,K,0.7174,5.3395,0.3088,0.4509,0.5219,33,0.7104,null,-13.0183,-12.1978,-1.2289,-1.3886,0.3990,0.4107,0.8720,0.8844,33.5675,0.5712,47.8135,0.7498,0.9707,-0.9479,-0.0728,0.1060,6.6741
19,L,0.7176,2.2809,0.6094,0.6899,0.8219,60,0.7123,null,-3.0588,-3.1660,-1.0248,-1.2253,0.8125,0.8328,0.8964,0.8875,35.4037,0.5754,52.4628,1.2283,1.1470,0.1205,-0.0728,0.1060,2.9452
19,Llama3-70B,0.7482,11.2172,0.6802,0.7783,0.8191,100,0.7275,-1,-3.2010,-3.6732,-0.9741,-1.1655,0.8299,0.7602,0.8988,0.9056,40.3137,0.6202,54.1272,1.2859,1.1442,0.2888,-0.0728,0.1060,12.9881
19,M*,0.7252,3.5825,0.5288,0.7169,0.7464,60,0.7111,-26,-7.2521,-7.2005,-1.0182,-1.2695,0.5843,0.5802,0.9034,0.8928,38.0218,0.5844,52.1235,1.0490,1.0853,0.1520,-0.0728,0.1060,6.9303
19,Mistral-Large,0.7601,9.0878,0.6714,0.7937,0.8425,100,0.7438,-1,-1.3896,-1.7541,-0.8315,-0.8891,0.8921,0.8461,0.8952,0.9129,41.5731,0.6277,52.3936,1.3553,1.1696,0.2718,-0.0728,0.1060,13.9373
19,ONLINE-A,0.7401,7.3073,0.6420,0.7271,0.8494,100,0.7372,-1,-1.9198,-2.4932,-0.9146,-1.0139,0.8519,0.8167,0.8952,0.9059,44.0583,0.6295,53.6335,1.3000,1.1442,0.1238,-0.0728,0.1060,13.2993
19,ONLINE-B,0.7570,16.9366,0.7115,0.7912,0.8025,100,0.7345,-2,-1.3773,-1.2862,-0.8290,-0.9104,0.8983,0.8457,0.8892,0.9052,47.6033,0.6463,56.6490,1.3590,1.1692,0.2176,-0.0728,0.1060,21.1580
19,ONLINE-W,0.7598,13.9762,0.6740,0.7827,0.8140,100,0.7545,-2,-2.2874,-1.6950,-0.8019,-0.9277,0.8566,0.7707,0.8988,0.9112,46.6604,0.6527,53.8465,1.3364,1.1628,0.2100,-0.0728,0.1060,17.5044
19,TranssionMT,0.7570,16.9366,0.7115,0.7912,0.8024,100,0.7345,-2,-1.3637,-1.2987,-0.8386,-0.9104,0.8983,0.8457,0.8892,0.9052,47.6033,0.6463,56.6490,1.3590,1.1692,0.2176,-0.0728,0.1060,21.1580
19,Unbabel-Tower70B,0.7711,13.3477,0.6938,0.8126,0.8334,100,0.7282,-2,-1.0141,-1.0178,-0.8608,-1.0061,0.9471,0.9305,0.9014,0.9120,44.9958,0.6375,46.3466,1.3889,1.1486,0.4281,-0.0728,0.1060,16.5357
19,refB,0.7214,12.1668,0.6617,0.7729,0.8303,100,0.7288,-1,-1.9691,-1.8581,-1.0724,-1.2668,0.9163,0.9090,0.9089,0.8948,42.1096,0.6170,52.9885,1.3600,1.1709,0.2460,-0.0728,0.1060,14.8542
20,A,0.6444,2.2746,0.1463,0.2736,0.1640,0,0.2939,null,-22.2707,-21.6418,-1.3416,-1.5167,-0.0395,-0.0330,0.7749,0.8180,25.5139,0.2623,9.5279,0.1086,0.1530,-1.8035,0.3049,0.3846,1.2960
20,Aya23,0.8631,30.0649,0.7428,0.8347,0.8623,100,0.8214,-0,-0.8388,-0.8031,-0.7050,-0.8701,0.9936,0.9920,0.9096,0.9387,62.4227,0.7639,56.1401,1.4071,1.1620,0.4002,0.3049,0.3846,38.5799
20,B (50k),0.6907,3.6591,0.1580,0.3586,0.2200,0,0.4870,null,-20.0227,-19.2035,-2.2205,-2.3316,-0.0441,-0.0286,0.7453,0.8448,34.4309,0.4305,29.9135,0.1261,0.1598,-2.2457,0.3049,0.3846,4.1341
20,C,0.6845,6.7389,0.1817,0.3498,0.2339,0,0.5971,null,-16.3629,-14.8044,-1.4406,-1.6564,-0.0272,-0.0188,0.8082,0.8400,37.7553,0.5091,36.0754,0.1235,0.1615,-2.1004,0.3049,0.3846,5.5823
20,Claude-3.5,0.8634,27.9396,0.7438,0.8358,0.8671,100,0.8284,-1,-0.8336,-0.7733,-0.7061,-0.9238,0.9799,0.9562,0.9080,0.9456,66.1426,0.7825,58.2237,1.4094,1.1589,0.3383,0.3049,0.3846,40.5555
20,CommandR-plus,0.8604,29.7664,0.7408,0.8333,0.8680,100,0.8237,-0,-0.8012,-0.7011,-0.6808,-0.8462,0.9960,0.9622,0.9008,0.9455,65.7923,0.7767,57.9688,1.4201,1.1611,0.3774,0.3049,0.3846,38.9196
20,D (50k),0.7080,3.0282,0.2218,0.4144,0.2517,5,0.5913,null,-19.0410,-19.0075,-2.2671,-2.4514,-0.0284,-0.0195,0.7238,0.8511,39.6739,0.5140,25.8869,0.1384,0.5158,-1.6949,0.3049,0.3846,2.1948
20,Dubformer,0.8564,30.4217,0.7450,0.8327,0.8653,100,0.8141,-0,-0.9559,-0.7346,-0.7111,-0.9016,1.0003,0.9955,0.9030,0.9444,65.2060,0.7685,57.6000,1.4140,1.1585,0.3773,0.3049,0.3846,39.5986
20,E (200k),0.7378,7.1234,0.4194,0.6188,0.4524,20,0.6905,null,-11.1131,-12.0789,-1.6710,-1.7984,0.0915,0.0261,0.8658,0.8696,46.1933,0.6057,39.0993,0.9596,0.9741,-0.0092,0.3049,0.3846,6.3085
20,F,0.7551,11.5409,0.3357,0.4030,0.3810,20,0.7198,null,-16.7655,-16.8372,-1.4548,-1.5634,0.2062,0.2308,0.8756,0.8840,51.2248,0.6419,40.1239,0.4976,0.3418,-2.0113,0.3049,0.3846,17.0094
20,G (200k),0.7500,5.7346,0.3057,0.4834,0.4764,33,0.6946,null,-14.9089,-14.8311,-1.5524,-1.6923,0.3833,0.4222,0.8778,0.8830,43.8185,0.5932,36.8492,0.7012,1.0029,-0.5226,0.3049,0.3846,6.1069
20,GPT-4,0.8492,19.9187,0.7412,0.8356,0.8690,100,0.7990,-1,-1.0816,-0.9240,-0.8237,-1.0181,0.9754,0.9371,0.9031,0.9369,59.9611,0.7337,57.1967,1.4003,1.1619,0.3616,0.3049,0.3846,33.0866
20,Gemini-1.5-Pro,0.8594,29.0251,0.7507,0.8450,0.8686,100,0.8280,-0,-0.7869,-0.6639,-0.7158,-0.8820,0.9771,0.9814,0.9033,0.9397,63.9137,0.7729,58.0034,1.4091,1.1560,0.3817,0.3049,0.3846,38.0007
20,H (400k),0.7812,11.6079,0.5738,0.5520,0.5332,33,0.7105,null,-9.3614,-10.0853,-1.2242,-1.4926,0.6584,0.4771,0.8771,0.8880,51.0669,0.6350,40.0163,1.1172,0.8513,-0.1493,0.3049,0.3846,13.6106
20,I (400k),0.8343,27.3219,0.6523,0.7210,0.7112,40,0.7831,null,-5.4029,-4.8683,-1.1291,-1.2372,0.6376,0.5623,0.8882,0.9231,57.6608,0.7132,40.6059,1.1960,1.0891,0.2137,0.3049,0.3846,30.9948
20,IKUN,0.8498,25.0431,0.7380,0.8262,0.8631,100,0.8117,-0,-0.9671,-0.9836,-0.7610,-0.9939,0.9608,0.9136,0.9083,0.9270,57.7942,0.7400,55.0351,1.3883,1.1675,0.3949,0.3049,0.3846,30.3729
20,IKUN-C,0.8270,19.2098,0.7444,0.8081,0.8539,100,0.8038,-1,-1.1175,-0.9081,-0.8237,-1.0026,0.9903,0.9621,0.9149,0.9244,56.0562,0.7208,55.8422,1.3985,1.1509,0.3112,0.3049,0.3846,32.0100
20,IOL_Research,0.8705,31.8263,0.7490,0.8296,0.8643,100,0.8247,-0,-1.1500,-0.9503,-0.6770,-0.8114,1.0025,0.9963,0.8916,0.9481,66.0493,0.7797,57.8669,1.4139,1.1673,0.3627,0.3049,0.3846,40.2976
20,J,0.7755,14.9486,0.3013,0.4334,0.4319,20,0.7111,null,-16.8654,-16.7334,-1.4359,-1.5184,0.2423,0.1740,0.8519,0.8854,52.8505,0.6538,48.5715,0.5330,0.5391,-2.1603,0.3049,0.3846,19.9653
20,K,0.8260,15.6589,0.4794,0.5435,0.6162,50,0.8038,null,-11.8977,-11.2784,-1.1388,-1.2773,0.6492,0.5796,0.8880,0.9164,59.1651,0.7326,51.9038,1.0017,1.0420,-0.6061,0.3049,0.3846,25.1182
20,L,0.8584,31.4752,0.6794,0.8092,0.8495,100,0.8283,null,-1.5881,-1.2932,-0.7171,-0.8599,0.9999,0.9865,0.8987,0.9414,67.5839,0.7877,56.2372,1.4013,1.1608,0.2523,0.3049,0.3846,39.3002
20,Llama3-70B,0.8581,27.3566,0.7284,0.8325,0.8666,100,0.8147,-0,-1.0660,-0.8578,-0.6899,-0.9218,0.9508,0.9125,0.8942,0.9410,64.4121,0.7621,57.3824,1.4038,1.1688,0.3655,0.3049,0.3846,36.7707
20,M*,0.8536,29.0006,0.7191,0.8230,0.8629,100,0.8228,-0,-1.3722,-1.0220,-0.7326,-0.9056,0.9973,0.9955,0.9027,0.9371,64.4802,0.7692,57.0248,1.4019,1.1637,0.3109,0.3049,0.3846,35.9007
20,Mistral-Large,0.8599,26.7325,0.7308,0.8437,0.8639,100,0.8284,-0,-0.9927,-0.8366,-0.7295,-0.8880,0.9976,0.9930,0.8987,0.9417,64.9885,0.7754,57.7082,1.4169,1.1561,0.3467,0.3049,0.3846,39.3296
20,ONLINE-A,0.8680,35.3871,0.7496,0.8412,0.8687,100,0.8324,-0,-0.7307,-0.6658,-0.6782,-0.8094,0.9864,0.9741,0.9023,0.9485,68.0277,0.7943,58.0841,1.4200,1.1529,0.3632,0.3049,0.3846,44.5841
